Date,AAPL,AMD,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,GS,HD,INTC,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PFE,PG,SPY,TSLA,UNH,WMT,XOM
2026-01-14,259.4779052734375,223.60000610351562,236.64999389648438,52.18498992919922,948.3065185546875,238.9723358154297,165.61985778808594,113.52999877929688,335.603759765625,927.7872924804688,373.4532470703125,48.720001220703125,217.39430236816406,306.30242919921875,70.95214080810547,614.9934692382812,458.3338928222656,88.55000305175781,183.1300811767578,24.750024795532227,144.232177734375,688.479736328125,439.20001220703125,332.3760070800781,119.56596374511719,128.4659423828125
2026-01-15,257.7311706542969,227.9199981689453,238.17999267578125,52.29437255859375,954.060302734375,232.94740295410156,164.55030822753906,113.41000366210938,332.5458984375,970.7511596679688,376.6419372558594,48.31999969482422,218.40892028808594,307.68536376953125,69.99869537353516,620.2689208984375,455.6200866699219,88.05000305175781,187.03988647460938,25.04996681213379,142.53704833984375,690.3546142578125,438.57000732421875,336.34515380859375,118.72927856445312,127.41021728515625
2026-01-16,255.05612182617188,231.8300018310547,239.1199951171875,52.672237396240234,960.9010620117188,226.5434112548828,164.6493377685547,111.19999694824219,329.7678527832031,956.9637451171875,377.6452331542969,46.959999084472656,217.50372314453125,310.8789978027344,69.95896911621094,619.7194213867188,458.8127746582031,88.0,186.21990966796875,24.817752838134766,142.43849182128906,689.7761840820312,437.5,328.4664001464844,119.22730255126953,128.1600799560547
2026-01-20,246.2425079345703,231.9199981689453,231.0,51.807125091552734,961.5491943359375,219.52098083496094,163.69863891601562,110.33999633789062,321.77349853515625,938.4312744140625,372.6188049316406,48.560001373291016,217.0561065673828,301.19854736328125,71.26001739501953,603.6032104492188,453.48492431640625,87.26000213623047,178.06036376953125,24.691972732543945,144.8727569580078,675.7345581054688,419.25,335.8192443847656,118.24121856689453,128.72250366210938
2026-01-21,247.1907501220703,249.8000030517578,231.30999755859375,51.77729415893555,980.096923828125,221.0272216796875,165.11477661132812,113.19000244140625,328.1490173339844,948.0208129882812,382.0855407714844,54.25,216.85716247558594,300.50213623046875,71.51824188232422,612.4356689453125,443.0986328125,85.36000061035156,183.31008911132812,25.04996681213379,143.9463653564453,683.5332641601562,431.44000244140625,345.0673522949219,118.8886489868164,131.83055114746094
2026-01-22,247.8894500732422,253.72999572753906,234.33999633789062,52.15515899658203,973.4257202148438,227.52096557617188,165.04547119140625,113.20999908447266,330.3074951171875,949.6522216796875,378.49951171875,54.31999969482422,217.33462524414062,302.0840148925781,71.37920379638672,647.0759887695312,450.1126403808594,83.54000091552734,184.82998657226562,25.25315284729004,147.76034545898438,687.103515625,449.3599853515625,351.7355041503906,117.36469268798828,131.8601531982422
2026-01-23,247.58001708984375,259.67999267578125,239.16000366210938,51.429264068603516,980.48583984375,227.4810791015625,165.10488891601562,110.9800033569336,327.6993103027344,914.0695190429688,381.2212829589844,45.06999969482422,218.97589111328125,296.2041015625,72.3823013305664,658.1964721679688,464.888916015625,86.12000274658203,187.6598358154297,25.233476638793945,149.02780151367188,687.352783203125,449.05999755859375,353.5116882324219,117.26509094238281,133.1724395751953
2026-01-26,254.93637084960938,251.30999755859375,238.4199981689453,51.727577209472656,974.9215698242188,228.82769775390625,165.8773193359375,111.30999755859375,333.02557373046875,926.9815063476562,383.9629821777344,42.4900016784668,220.3187713623047,299.5072021484375,72.06448364257812,671.7847900390625,469.20904541015625,85.69999694824219,186.4599151611328,25.459741592407227,148.3727569580078,690.84326171875,435.20001220703125,348.9273376464844,117.17544555664062,133.04415893554688
2026-01-27,257.7910461425781,252.02999877929688,244.67999267578125,51.876731872558594,967.5523681640625,227.95986938476562,167.4123077392578,110.61000061035156,334.31463623046875,924.8527221679688,377.83392333984375,43.93000030517578,223.25315856933594,298.7809143066406,73.0477294921875,672.394287109375,479.485595703125,85.58000183105469,188.50979614257812,26.06967544555664,147.23133850097656,693.5957641601562,430.8999938964844,280.5191650390625,116.47821044921875,135.0076446533203
2026-01-28,255.96444702148438,252.74000549316406,243.00999450683594,51.51875686645508,958.0790405273438,227.39129638671875,168.28378295898438,109.55999755859375,335.7736511230469,931.9056396484375,372.80755615234375,48.779998779296875,226.5158233642578,299.2385559082031,72.56106567382812,668.1578979492188,480.533203125,84.63999938964844,191.5096435546875,25.440067291259766,146.2388153076172,693.5259399414062,431.4599914550781,291.7518310546875,116.10967254638672,135.74766540527344
2026-01-29,257.801025390625,252.17999267578125,241.72999572753906,52.781620025634766,950.211181640625,213.54592895507812,169.53158569335938,111.58000183105469,338.0120544433594,935.1983032226562,369.3407287597656,48.65999984741211,226.0880889892578,304.8598327636719,72.92854309082031,737.6784057617188,432.5128173828125,83.16000366210938,192.49957275390625,25.676170349121094,148.77967834472656,692.1497192382812,416.55999755859375,290.0351867675781,116.94635772705078,138.63864135742188
2026-01-30,258.99884033203125,236.72999572753906,239.3000030517578,52.900943756103516,938.8876342773438,211.7603759765625,175.18626403808594,112.80000305175781,337.7622375488281,930.512939453125,372.1022644042969,46.470001220703125,226.0482940673828,304.33251953125,74.29911804199219,715.8870849609375,429.31011962890625,83.48999786376953,191.11965942382812,26.010648727416992,150.63571166992188,690.0853271484375,430.4100036621094,284.7165222167969,118.66951751708984,139.51678466796875
2026-02-02,269.50927734375,246.27000427246094,242.9600067138672,53.72627639770508,966.9569091796875,210.28407287597656,172.3440704345703,104.44999694824219,343.4482421875,941.3757934570312,375.60882568359375,48.810001373291016,229.52980041503906,306.5710754394531,74.8155746459961,705.8056640625,422.4058837890625,82.76000213623047,185.59996032714844,26.227075576782227,152.0450897216797,693.5159912109375,421.80999755859375,283.3868713378906,123.5700912475586,136.55673217773438
2026-02-03,268.98028564453125,242.11000061035156,238.6199951171875,54.143917083740234,976.5030517578125,195.8900909423828,176.31521606445312,104.22000122070312,339.47100830078125,934.07421875,378.56903076171875,49.25,231.86737060546875,313.24688720703125,76.36491394042969,691.1082763671875,410.2735595703125,79.94000244140625,180.33023071289062,25.351530075073242,154.1591796875,687.6520385742188,421.9599914550781,281.98773193359375,127.20567321777344,141.8157501220703
2026-02-04,275.97723388671875,200.19000244140625,232.99000549316406,55.06869125366211,976.9324340820312,198.94244384765625,179.47430419921875,107.05000305175781,332.80572509765625,908.5186767578125,384.6285400390625,48.599998474121094,233.23011779785156,315.654541015625,76.82176971435547,668.417724609375,413.2467956542969,80.16000366210938,174.18057250976562,26.345129013061523,155.6975860595703,684.3211059570312,406.010009765625,273.7914733886719,127.4945297241211,145.6243438720703
2026-02-05,275.3983459472656,192.5,222.69000244140625,54.631160736083984,987.8565673828125,189.49607849121094,177.49368286132812,104.97000122070312,331.0169677734375,885.7484741210938,379.8305969238281,48.2400016784668,236.53256225585938,308.5807800292969,77.9738540649414,669.63671875,392.7735290527344,80.87000274658203,171.87069702148438,26.059837341308594,157.42459106445312,675.7744750976562,397.2099914550781,266.4783020019531,126.438720703125,144.1344757080078
2026-02-06,277.6042175292969,208.44000244140625,210.32000732421875,56.212223052978516,999.7093505859375,190.8726348876953,179.10789489746094,108.69999694824219,322.63287353515625,923.8878173828125,382.5921325683594,50.59000015258789,238.72093200683594,320.7584533691406,78.49030303955078,660.8941650390625,400.22650146484375,82.19999694824219,185.39996337890625,26.777982711791992,157.9803924560547,688.739013671875,411.1099853515625,274.5158386230469,130.66197204589844,147.06491088867188
2026-02-09,274.3672180175781,216.0,208.72000122070312,56.092899322509766,996.1445922851562,193.5459442138672,180.8310546875,107.12999725341797,324.09185791015625,938.679931640625,378.4696960449219,50.2400016784668,237.37806701660156,320.4599914550781,77.43754577636719,676.640625,412.65814208984375,81.47000122070312,190.0297088623047,26.610742568969727,156.15415954589844,692.0599975585938,417.32000732421875,273.57318115234375,128.51051330566406,149.19613647460938
2026-02-10,273.4280700683594,213.57000732421875,206.9600067138672,55.07863235473633,969.82275390625,192.96739196777344,180.4943389892578,109.95999908447266,318.3558654785156,944.0218505859375,387.092041015625,47.130001068115234,237.08961486816406,316.659423828125,76.28546142578125,670.1461791992188,412.328857421875,82.20999908447266,188.52978515625,27.161649703979492,157.8910675048828,690.2349243164062,425.2099914550781,271.1123046875,126.19966888427734,149.57107543945312
2026-02-11,275.24639892578125,213.5800018310547,204.0800018310547,53.54728698730469,976.7227783203125,184.53846740722656,184.0198516845703,108.12000274658203,310.7412414550781,939.6448974609375,388.0854187011719,48.290000915527344,239.58633422851562,309.2374267578125,78.06324005126953,668.1179809570312,403.4491271972656,79.62000274658203,190.0397186279297,27.279701232910156,158.80419921875,690.075439453125,428.2699890136719,276.7583923339844,128.26148986816406,153.4882049560547
2026-02-12,261.4891052246094,205.94000244140625,199.60000610351562,52.22476577758789,997.4127197265625,184.96739196777344,180.6329803466797,102.37999725341797,308.7826232910156,899.8145141601562,387.62847900390625,46.47999954223633,243.25682067871094,301.09906005859375,78.46051025390625,649.254150390625,400.9248962402344,75.86000061035156,186.9298858642578,27.023921966552734,160.00515747070312,679.41455078125,417.07000732421875,282.17626953125,133.1122589111328,148.91920471191406
2026-02-13,255.5445556640625,207.32000732421875,198.7899932861328,52.25459671020508,1017.0042724609375,189.2467041015625,181.9600067138672,105.44999694824219,305.50494384765625,900.4014282226562,388.45294189453125,46.790000915527344,242.16262817382812,301.0094909667969,78.14269256591797,639.2227172851562,400.4060974121094,76.87000274658203,182.80010986328125,27.132137298583984,158.87368774414062,679.8931884765625,417.44000244140625,290.92822265625,133.36126708984375,147.44918823242188
